x, y, z, alpha, beta, gamma, zero
0.522677, -1.03721e-16, 0.604903, -6.16156e-17, 0.27068, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16156e-17, 0.270681, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16157e-17, 0.270681, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16157e-17, 0.270681, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16158e-17, 0.270681, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16158e-17, 0.270681, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16158e-17, 0.270682, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16159e-17, 0.270682, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16159e-17, 0.270682, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.1616e-17, 0.270682, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.1616e-17, 0.270682, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.1616e-17, 0.270683, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16161e-17, 0.270683, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16161e-17, 0.270683, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16162e-17, 0.270683, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16162e-17, 0.270683, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16162e-17, 0.270683, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16163e-17, 0.270684, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16163e-17, 0.270684, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16164e-17, 0.270684, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16164e-17, 0.270684, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16164e-17, 0.270684, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16165e-17, 0.270684, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16165e-17, 0.270685, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16165e-17, 0.270685, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16166e-17, 0.270685, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16166e-17, 0.270685, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16166e-17, 0.270685, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16167e-17, 0.270685, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16167e-17, 0.270685, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16167e-17, 0.270686, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16168e-17, 0.270686, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16168e-17, 0.270686, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16168e-17, 0.270686, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16169e-17, 0.270686, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16169e-17, 0.270686, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16169e-17, 0.270686, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.1617e-17, 0.270687, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.1617e-17, 0.270687, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.1617e-17, 0.270687, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16171e-17, 0.270687, 3.14159, 0
0.522677, -1.0372e-16, 0.604903, -6.16171e-17, 0.270687, 3.14159, 0
0.522676, -1.0372e-16, 0.604903, -6.16171e-17, 0.270687, 3.14159, 0
0.522676, -1.0372e-16, 0.604903, -6.16171e-17, 0.270687, 3.14159, 0
0.522676, -1.0372e-16, 0.604903, -6.16172e-17, 0.270687, 3.14159, 0
0.522676, -1.03719e-16, 0.604903, -6.16172e-17, 0.270688, 3.14159, 0
0.522676, -1.03719e-16, 0.604903, -6.16172e-17, 0.270688, 3.14159, 0
0.522676, -1.03719e-16, 0.604903, -6.16173e-17, 0.270688, 3.14159, 0
0.522676, -1.03719e-16, 0.604903, -6.16173e-17, 0.270688, 3.14159, 0
0.522676, -1.03719e-16, 0.604903, -6.16173e-17, 0.270688, 3.14159, 0
0.522676, -1.03719e-16, 0.604903, -6.16173e-17, 0.270688, 3.14159, 0
0.522676, -1.03719e-16, 0.604903, -6.16174e-17, 0.270688, 3.14159, 0
